Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of cell cycle (GO:0045787)	1/82	0.4745052953003697	1.0	0	0	1.5634771732332708	1.1655448737438128	TGM1
positive regulation of cell cycle arrest (GO:0071158)	1/82	0.4745052953003697	1.0	0	0	1.5634771732332708	1.1655448737438128	PLK2
negative regulation of signaling (GO:0023057)	1/83	0.47862101939240365	1.0	0	0	1.5446400988569664	1.1381621655480343	IGFBP3
establishment of protein localization to membrane (GO:0090150)	1/83	0.47862101939240365	1.0	0	0	1.5446400988569664	1.1381621655480343	C16ORF70
positive regulation of protein ubiquitination (GO:0031398)	1/83	0.47862101939240365	1.0	0	0	1.5446400988569664	1.1381621655480343	CDK5RAP3
positive regulation of peptidyl-serine phosphorylation (GO:0033138)	1/83	0.47862101939240365	1.0	0	0	1.5446400988569664	1.1381621655480343	VEGFA
regulation of neuron differentiation (GO:0045664)	1/84	0.48270471366538836	1.0	0	0	1.5262515262515262	1.1116455603730653	CDK5RAP3
activation of GTPase activity (GO:0090630)	1/84	0.48270471366538836	1.0	0	0	1.5262515262515262	1.1116455603730653	TBC1D22B
cellular response to molecule of bacterial origin (GO:0071219)	1/84	0.48270471366538836	1.0	0	0	1.5262515262515262	1.1116455603730653	LBP
regulation of peptidyl-serine phosphorylation (GO:0033135)	1/86	0.49077700155492565	1.0	0	0	1.4907573047107932	1.061069508558208	VEGFA
positive regulation of cellular component biogenesis (GO:0044089)	1/87	0.49476608483950735	1.0	0	0	1.4736221632773356	1.036943978754712	VEGFA
calcium ion homeostasis (GO:0055074)	1/87	0.49476608483950735	1.0	0	0	1.4736221632773356	1.036943978754712	ELANE
regulation of translation (GO:0006417)	2/213	0.4965967276362719	1.0	0	0	1.2038040207054292	0.8426351215433792	IGFBP5;THBS1
T cell activation (GO:0042110)	1/88	0.49872411759674257	1.0	0	0	1.456876456876457	1.0135521658908861	GPR18
negative regulation of translation (GO:0017148)	1/88	0.49872411759674257	1.0	0	0	1.456876456876457	1.0135521658908861	IGFBP5
regulation of protein targeting to mitochondrion (GO:1903214)	1/88	0.49872411759674257	1.0	0	0	1.456876456876457	1.0135521658908861	CTSK
protein phosphorylation (GO:0006468)	4/470	0.5009248407256944	1.0	0	0	1.0911074740861975	0.7542817323107066	IGFBP3;PLK2;FAM20C;CDK15
regulation of cell cycle (GO:0051726)	2/215	0.5015466036106173	1.0	0	0	1.1926058437686344	0.8229680947666066	TGM1;CDK5RAP3
central nervous system development (GO:0007417)	2/217	0.5064653732040271	1.0	0	0	1.1816140848398913	0.8038512613485664	ZIC1;CDK5RAP3
regulation of Ras protein signal transduction (GO:0046578)	1/90	0.5065479904728326	1.0	0	0	1.4245014245014247	0.9688550008202765	IGF1
regulation of protein catabolic process (GO:0042176)	1/91	0.5104143052820921	1.0	0	0	1.4088475626937167	0.9474958012877104	PLK2
cellular response to acid chemical (GO:0071229)	1/91	0.5104143052820921	1.0	0	0	1.4088475626937167	0.9474958012877104	VEGFA
cellular response to lipopolysaccharide (GO:0071222)	1/91	0.5104143052820921	1.0	0	0	1.4088475626937167	0.9474958012877104	LBP
negative regulation of kinase activity (GO:0033673)	1/91	0.5104143052820921	1.0	0	0	1.4088475626937167	0.9474958012877104	DCN
positive regulation of transcription, DNA-templated (GO:0045893)	9/1120	0.5123301915158173	1.0	0	0	1.0302197802197801	0.688996521119878	EHF;ICE2;ZIC1;SPP1;IGF1;DCN;AGT;PITX3;VEGFA
cell cycle G1/S phase transition (GO:0044843)	1/92	0.5142505192003958	1.0	0	0	1.3935340022296545	0.9267624593410566	PLK2
Ras protein signal transduction (GO:0007265)	2/223	0.5210327840002992	1.0	0	0	1.1498217776244681	0.7496174704656156	PLK2;IGF1
axonogenesis (GO:0007409)	2/223	0.5210327840002992	1.0	0	0	1.1498217776244681	0.7496174704656156	NRP1;SEMA3F
interleukin-1-mediated signaling pathway (GO:0070498)	1/95	0.5255808749215726	1.0	0	0	1.349527665317139	0.8680852896211614	IL1RN
cellular metal ion homeostasis (GO:0006875)	1/96	0.5292989957734835	1.0	0	0	1.3354700854700854	0.8496284687404371	ELANE
cellular response to organonitrogen compound (GO:0071417)	1/97	0.5329881622128186	1.0	0	0	1.3217023526301876	0.8316892212463387	IGFBP5
phosphatidylinositol biosynthetic process (GO:0006661)	1/98	0.5366485982131893	1.0	0	0	1.3082155939298796	0.8142487940400962	PI4KA
positive regulation of cell growth (GO:0030307)	1/98	0.5366485982131893	1.0	0	0	1.3082155939298796	0.8142487940400962	IGF1
histone modification (GO:0016570)	1/98	0.5366485982131893	1.0	0	0	1.3082155939298796	0.8142487940400962	CPA4
response to molecule of bacterial origin (GO:0002237)	1/98	0.5366485982131893	1.0	0	0	1.3082155939298796	0.8142487940400962	LBP
cellular response to metal ion (GO:0071248)	1/100	0.5438841666005395	1.0	0	0	1.2820512820512822	0.7807935690281123	TF
mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	1/100	0.5438841666005395	1.0	0	0	1.2820512820512822	0.7807935690281123	DDX19B
cellular divalent inorganic cation homeostasis (GO:0072503)	1/101	0.547459738415999	1.0	0	0	1.2693577050012694	0.7647453124336088	ELANE
regulation of protein ubiquitination (GO:0031396)	1/101	0.547459738415999	1.0	0	0	1.2693577050012694	0.7647453124336088	CDK5RAP3
intrinsic apoptotic signaling pathway (GO:0097193)	1/101	0.547459738415999	1.0	0	0	1.2693577050012694	0.7647453124336088	CASP14
mRNA transport (GO:0051028)	1/104	0.5580202063761692	1.0	0	0	1.232741617357002	0.7191322794783008	DDX19B
G1/S transition of mitotic cell cycle (GO:0000082)	1/105	0.5614856595086715	1.0	0	0	1.221001221001221	0.7047241083520623	PLK2
mRNA export from nucleus (GO:0006406)	1/105	0.5614856595086715	1.0	0	0	1.221001221001221	0.7047241083520623	DDX19B
plasma membrane bounded cell projection assembly (GO:0120031)	2/241	0.5629932759969808	1.0	0	0	1.0639429726566656	0.6112220386006635	NRP1;C21ORF59
regulation of gene expression (GO:0010468)	8/1037	0.5639243066818259	1.0	0	0	0.9890463120935639	0.5665605860116472	RBM38;DDX19B;ASCC1;IGF2;ALOX12B;IGF1;PITX3;VEGFA
response to endoplasmic reticulum stress (GO:0034976)	1/106	0.5649241136413624	1.0	0	0	1.2094823415578133	0.6906916654518153	THBS1
fatty acid metabolic process (GO:0006631)	1/106	0.5649241136413624	1.0	0	0	1.2094823415578133	0.6906916654518153	ALOX12B
positive regulation of cellular component organization (GO:0051130)	1/106	0.5649241136413624	1.0	0	0	1.2094823415578133	0.6906916654518153	VEGFA
RNA splicing (GO:0008380)	1/106	0.5649241136413624	1.0	0	0	1.2094823415578133	0.6906916654518153	DDX19B
transmembrane transport (GO:0055085)	3/378	0.5680496278979678	1.0	0	0	1.0175010175010175	0.5754441300549317	AZGP1;UCP2;APOA1
regulation of response to external stimulus (GO:0032101)	1/107	0.5683357777345711	1.0	0	0	1.1981787682722262	0.6770223783161197	AHSG
cellular response to starvation (GO:0009267)	1/107	0.5683357777345711	1.0	0	0	1.1981787682722262	0.6770223783161197	ALB
regulation of Wnt signaling pathway (GO:0030111)	1/109	0.575079563707885	1.0	0	0	1.1761938367442957	0.6507255658567108	APCDD1
negative regulation of cytokine production (GO:0001818)	1/110	0.5784120957012746	1.0	0	0	1.1655011655011656	0.638075403274639	THBS1
cellular response to insulin stimulus (GO:0032869)	1/110	0.5784120957012746	1.0	0	0	1.1655011655011656	0.638075403274639	IGF2
positive regulation of establishment of protein localization to mitochondrion (GO:1903749)	1/110	0.5784120957012746	1.0	0	0	1.1655011655011656	0.638075403274639	CTSK
positive regulation of developmental process (GO:0051094)	1/113	0.5882546745115712	1.0	0	0	1.1345586566825505	0.6019914964093817	DCN
peptidyl-lysine modification (GO:0018205)	1/115	0.5946892044119986	1.0	0	0	1.1148272017837235	0.5793939302480596	IVL
protein O-linked glycosylation (GO:0006493)	1/115	0.5946892044119986	1.0	0	0	1.1148272017837235	0.5793939302480596	THBS1
negative regulation of cell growth (GO:0030308)	1/115	0.5946892044119986	1.0	0	0	1.1148272017837235	0.5793939302480596	NPR1
cellular response to oxidative stress (GO:0034599)	1/115	0.5946892044119986	1.0	0	0	1.1148272017837235	0.5793939302480596	HMOX1
regulation of macroautophagy (GO:0016241)	1/116	0.5978689019157862	1.0	0	0	1.1052166224580018	0.5685055002552559	DCN
RNA export from nucleus (GO:0006405)	1/119	0.607260042469222	1.0	0	0	1.077354018530489	0.5373822167824405	DDX19B
actin filament organization (GO:0007015)	1/120	0.6103417402021944	1.0	0	0	1.0683760683760684	0.527495992356055	POF1B
DNA replication (GO:0006260)	1/120	0.6103417402021944	1.0	0	0	1.0683760683760684	0.527495992356055	IGF1
negative regulation of growth (GO:0045926)	1/120	0.6103417402021944	1.0	0	0	1.0683760683760684	0.527495992356055	NPR1
regulation of cell differentiation (GO:0045595)	1/121	0.6133994106167123	1.0	0	0	1.0595465140919686	0.5178416911941303	IGF2
cellular calcium ion homeostasis (GO:0006874)	1/123	0.6194434125248003	1.0	0	0	1.0423181154888475	0.49920150705719285	ELANE
regulation of programmed cell death (GO:0043067)	2/268	0.6209065023070319	1.0	0	0	0.9567546880979717	0.45596514377726244	IGFBP3;ALB
dephosphorylation (GO:0016311)	1/124	0.6224301120141696	1.0	0	0	1.0339123242349049	0.4902025711360236	ACPP
organic anion transport (GO:0015711)	1/124	0.6224301120141696	1.0	0	0	1.0339123242349049	0.4902025711360236	ALB
negative regulation of macromolecule metabolic process (GO:0010605)	1/124	0.6224301120141696	1.0	0	0	1.0339123242349049	0.4902025711360236	VEGFA
G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)	1/125	0.6253935201218973	1.0	0	0	1.0256410256410258	0.4814094309598837	AGT
protein lipidation (GO:0006497)	1/127	0.6312511828212367	1.0	0	0	1.0094891984655765	0.46441694389067883	ALOX12B
cellular response to oxygen-containing compound (GO:1901701)	2/274	0.6329507598724085	1.0	0	0	0.9358038555118847	0.42800172971630834	IGFBP5;LBP
regulation of mRNA stability (GO:0043488)	1/128	0.6341457941684314	1.0	0	0	1.001602564102564	0.45620632184023147	RBM24
generation of neurons (GO:0048699)	1/130	0.6398674585757772	1.0	0	0	0.9861932938856017	0.44032960557307727	NRP1
protein localization to plasma membrane (GO:0072659)	1/130	0.6398674585757772	1.0	0	0	0.9861932938856017	0.44032960557307727	C16ORF70
negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	4/565	0.6462295143986863	1.0	0	0	0.9076469253460404	0.39627914940011966	SDR16C5;IGF2;ELANE;VEGFA
positive regulation of cytosolic calcium ion concentration (GO:0007204)	1/133	0.6482836638232465	1.0	0	0	0.963948332369385	0.41780116213805724	GPR18
mitochondrial transport (GO:0006839)	1/135	0.6537856012152544	1.0	0	0	0.9496676163342831	0.40358576273495694	UCP2
positive regulation of transferase activity (GO:0051347)	1/137	0.659202013820715	1.0	0	0	0.9358038555118847	0.3899730913766316	IGF2
regulation of signal transduction by p53 class mediator (GO:1901796)	1/138	0.6618785620287627	1.0	0	0	0.929022668153103	0.3833827396104238	CDK5RAP3
regulation of cellular component organization (GO:0051128)	1/140	0.6671691580087509	1.0	0	0	0.9157509157509157	0.3706150686924209	AGT
negative regulation of sequence-specific DNA binding transcription factor activity (GO:0043433)	1/140	0.6671691580087509	1.0	0	0	0.9157509157509157	0.3706150686924209	CDK5RAP3
inorganic cation transmembrane transport (GO:0098662)	1/140	0.6671691580087509	1.0	0	0	0.9157509157509157	0.3706150686924209	UCP2
modification-dependent protein catabolic process (GO:0019941)	1/141	0.6697835286397272	1.0	0	0	0.9092562284051646	0.3644305422667325	FBXL4
peptidyl-serine phosphorylation (GO:0018105)	1/145	0.6800385347519238	1.0	0	0	0.8841732979664014	0.3409423639829962	PLK2
regulation of protein kinase activity (GO:0045859)	1/147	0.685046737816987	1.0	0	0	0.8721437292865865	0.3299042496578902	DCN
heart development (GO:0007507)	1/149	0.6899770440867982	1.0	0	0	0.8604371020478403	0.3193055854273748	VEGFA
cellular response to interleukin-1 (GO:0071347)	1/150	0.6924133629153559	1.0	0	0	0.8547008547008548	0.31416423628266854	IL1RN
response to lipopolysaccharide (GO:0032496)	1/155	0.7043125292114396	1.0	0	0	0.8271298593879239	0.289936383618245	LBP
transcription initiation from RNA polymerase II promoter (GO:0006367)	1/160	0.7157542036425173	1.0	0	0	0.8012820512820513	0.26796351118702505	NPPA
negative regulation of intracellular signal transduction (GO:1902532)	1/161	0.7179891895808478	1.0	0	0	0.7963051441312311	0.26381650449223115	THBS1
regulation of mitotic cell cycle (GO:0007346)	1/165	0.7267558664008381	1.0	0	0	0.7770007770007771	0.24799119461752495	CDK5RAP3
neuron projection development (GO:0031175)	1/167	0.7310371168152774	1.0	0	0	0.7676953784738216	0.24051208745915026	APOA1
peptidyl-serine modification (GO:0018209)	1/170	0.7373343338967214	1.0	0	0	0.7541478129713424	0.22979928205592406	PLK2
positive regulation of hydrolase activity (GO:0051345)	1/172	0.7414508710124317	1.0	0	0	0.7453786523553966	0.2229773224655499	APOA1
ER to Golgi vesicle-mediated transport (GO:0006888)	1/180	0.7572857801080142	1.0	0	0	0.7122507122507123	0.19801608271434099	SERPINA1
Fc-epsilon receptor signaling pathway (GO:0038095)	1/182	0.7610915444159835	1.0	0	0	0.7044237813468583	0.19230884295515255	IGKC
Fc receptor signaling pathway (GO:0038093)	1/183	0.7629721319106811	1.0	0	0	0.7005744710662744	0.18952905473460094	IGKC
DNA-templated transcription, initiation (GO:0006352)	1/186	0.7685260959001209	1.0	0	0	0.68927488282327	0.18147281475790603	NPPA
protein complex assembly (GO:0006461)	1/189	0.7739507346509168	1.0	0	0	0.678334011667345	0.1738210946547216	SERPINA1
RNA metabolic process (GO:0016070)	1/191	0.7774967938690658	1.0	0	0	0.6712310377231844	0.1689325806002974	DDX19B
cilium organization (GO:0044782)	1/192	0.7792490407560134	1.0	0	0	0.6677350427350427	0.16654954014360918	C21ORF59
positive regulation of GTPase activity (GO:0043547)	1/192	0.7792490407560134	1.0	0	0	0.6677350427350427	0.16654954014360918	TBC1D22B
RNA processing (GO:0006396)	1/193	0.7809875761883261	1.0	0	0	0.6642752756742395	0.16420621551636946	DDX19B
rRNA metabolic process (GO:0016072)	1/200	0.7927822517353202	1.0	0	0	0.6410256410256411	0.14885043783917076	FCF1
organelle assembly (GO:0070925)	2/376	0.7946148513603165	1.0	0	0	0.6819421713038735	0.1567769676868339	C21ORF59;MIS12
rRNA processing (GO:0006364)	1/202	0.7960346951122935	1.0	0	0	0.6346788525006347	0.14477818435081413	FCF1
viral process (GO:0016032)	1/220	0.8231157699080163	1.0	0	0	0.5827505827505828	0.1134373077056631	PI4KA
mitotic cell cycle phase transition (GO:0044772)	1/221	0.8245107994052471	1.0	0	0	0.5801137022856481	0.11194166315223719	PLK2
ribosome biogenesis (GO:0042254)	1/226	0.8313236546934962	1.0	0	0	0.5672793283412753	0.10479696153130483	FCF1
ncRNA processing (GO:0034470)	1/227	0.8326543541713929	1.0	0	0	0.5647803004631199	0.10343198006203405	FCF1
apoptotic process (GO:0006915)	1/231	0.8378736476217694	1.0	0	0	0.555000555000555	0.0981729206141539	CASP14
anterograde trans-synaptic signaling (GO:0098916)	1/240	0.849033148236016	1.0	0	0	0.5341880341880342	0.08742363759311174	SLC1A6
regulation of nucleic acid-templated transcription (GO:1903506)	3/607	0.8563013430161156	1.0	0	0	0.6336332530731212	0.09829738218022512	ASCC1;IGF2;PITX3
inflammatory response (GO:0006954)	1/252	0.8627338057652235	1.0	0	0	0.5087505087505088	0.07511654846553248	THBS1
positive regulation of programmed cell death (GO:0043068)	1/257	0.8680709803778099	1.0	0	0	0.49885263893045995	0.07057856581678953	IGFBP3
regulation of cellular macromolecule biosynthetic process (GO:2000112)	3/631	0.8736963000477488	1.0	0	0	0.6095330976472023	0.08230065006438443	ASCC1;IGF2;PITX3
Golgi vesicle transport (GO:0048193)	1/271	0.8819429383438603	1.0	0	0	0.473081653893462	0.0594322645583626	SERPINA1
negative regulation of transcription, DNA-templated (GO:0045892)	4/813	0.8828546429224087	1.0	0	0	0.6307755385246161	0.07859129481250683	SDR16C5;IGF2;ELANE;VEGFA
regulation of transcription, DNA-templated (GO:0006355)	9/1598	0.8842433762998989	1.0	0	0	0.7220564166746894	0.08882950443794711	EHF;ASCC1;ZIC1;IGF2;SPP1;IGF1;AGT;PITX3;VEGFA
MAPK cascade (GO:0000165)	1/278	0.8883252644400695	1.0	0	0	0.4611695259177274	0.05461045668394422	IGF1
protein polyubiquitination (GO:0000209)	1/283	0.8926730117404691	1.0	0	0	0.453021654435082	0.051433783376532934	FBXL4
transcription from RNA polymerase II promoter (GO:0006366)	2/485	0.8950038254431603	1.0	0	0	0.5286809410520751	0.058645142203673443	ICE2;NPPA
DNA repair (GO:0006281)	1/288	0.8968525311171379	1.0	0	0	0.44515669515669515	0.04846146401394023	ASCC1
cilium assembly (GO:0060271)	1/288	0.8968525311171379	1.0	0	0	0.44515669515669515	0.04846146401394023	C21ORF59
chemical synaptic transmission (GO:0007268)	1/289	0.89766882132735	1.0	0	0	0.44361636057137793	0.047890193661222366	SLC1A6
ion transport (GO:0006811)	1/289	0.89766882132735	1.0	0	0	0.44361636057137793	0.047890193661222366	SLC1A6
positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	4/848	0.9016703666621639	1.0	0	0	0.6047411707789067	0.06259450463900774	EHF;IGF1;DCN;VEGFA
positive regulation of apoptotic process (GO:0043065)	1/307	0.9113115149554771	1.0	0	0	0.41760628079846324	0.038783300682253656	IGFBP3
cellular protein localization (GO:0034613)	1/327	0.9243593360972059	1.0	0	0	0.3920646122480985	0.030837603332238662	TBC1D22B
cellular response to DNA damage stimulus (GO:0006974)	1/329	0.9255541865423784	1.0	0	0	0.38968124074507055	0.03014675406610694	CASP14
ubiquitin-dependent protein catabolic process (GO:0006511)	1/341	0.9323394977508856	1.0	0	0	0.3759681179036018	0.026339673153230835	FBXL4
intracellular protein transport (GO:0006886)	1/347	0.9354979974241844	1.0	0	0	0.36946722825685363	0.02463469811492972	TBC1D22B
cellular macromolecule biosynthetic process (GO:0034645)	1/367	0.9450053097226253	1.0	0	0	0.3493327744008943	0.01975991502483008	IGF1
regulation of transcription from RNA polymerase II promoter (GO:0006357)	7/1478	0.9478645099869901	1.0	0	0	0.607196141702231	0.03251153345412891	SDR16C5;EHF;IGF2;IGF1;ELANE;DCN;VEGFA
negative regulation of gene expression (GO:0010629)	2/618	0.9559156207776464	1.0	0	0	0.4149033275246868	0.01870617899386496	IGFBP5;VEGFA
protein modification by small protein conjugation (GO:0032446)	1/398	0.95706213962931	1.0	0	0	0.3221234377013272	0.014137017763524329	CDK5RAP3
