Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
macroautophagy (GO:0016236)	2/110	0.30124231469064117	0.9565896277948611	0	0	1.8181818181818181	2.1815278289146454	CSNK2A1;SRC
MAPK cascade (GO:0000165)	4/278	0.30300266788518987	0.9615812277475895	0	0	1.4388489208633093	1.7180052785754159	MYC;MAPK1;NFKB1;MEN1
regulation of smoothened signaling pathway (GO:0008589)	1/36	0.3038080819844295	0.9635380002278084	0	0	2.7777777777777777	3.309330794992394	CREBBP
regulation of response to DNA damage stimulus (GO:2001020)	1/36	0.3038080819844295	0.9629395294202135	0	0	2.7777777777777777	3.309330794992394	MYC
cardiac muscle tissue morphogenesis (GO:0055008)	1/36	0.3038080819844295	0.962341801593137	0	0	2.7777777777777777	3.309330794992394	NOTCH1
axonal transport (GO:0098930)	1/36	0.3038080819844295	0.9617448153638609	0	0	2.7777777777777777	3.309330794992394	HIF1A
cardiac muscle tissue development (GO:0048738)	1/36	0.3038080819844295	0.9611485693530959	0	0	2.7777777777777777	3.309330794992394	NOTCH1
regulation of cysteine-type endopeptidase activity (GO:2000116)	1/36	0.3038080819844295	0.9605530621849713	0	0	2.7777777777777777	3.309330794992394	SOX2
nervous system development (GO:0007399)	6/455	0.30431559865810326	0.9615619194751089	0	0	1.3186813186813187	1.568821928708527	HDAC4;BCL11B;SRC;ZBTB16;CHD7;EP300
protein monoubiquitination (GO:0006513)	1/37	0.31078254425093965	0.9813881951191492	0	0	2.7027027027027026	3.158545475661251	UHRF1
positive regulation of receptor activity (GO:2000273)	1/37	0.31078254425093965	0.9807812760127057	0	0	2.7027027027027026	3.158545475661251	NCOA3
regulation of peptidyl-threonine phosphorylation (GO:0010799)	1/37	0.31078254425093965	0.9801751071152937	0	0	2.7027027027027026	3.158545475661251	MAPK1
regulation of osteoclast differentiation (GO:0045670)	1/37	0.31078254425093965	0.9795696870367789	0	0	2.7027027027027026	3.158545475661251	CEBPB
T cell differentiation (GO:0030217)	1/38	0.31768748194977636	1.0	0	0	2.631578947368421	3.017597738401478	CHD7
regulation of cellular amide metabolic process (GO:0034248)	1/38	0.31768748194977636	1.0	0	0	2.631578947368421	3.017597738401478	NR1H4
homotypic cell-cell adhesion (GO:0034109)	1/38	0.31768748194977636	0.9994816401909424	0	0	2.631578947368421	3.017597738401478	GATA1
cellular response to interferon-gamma (GO:0071346)	2/116	0.3233184189046689	1.0	0	0	1.7241379310344827	1.9467545246821856	STAT1;PML
skeletal muscle tissue development (GO:0007519)	1/39	0.3245235847719431	1.0	0	0	2.564102564102564	2.8856335003438707	MYOD1
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	1/39	0.3245235847719431	1.0	0	0	2.564102564102564	2.8856335003438707	BRCA1
regulation of type I interferon-mediated signaling pathway (GO:0060338)	1/39	0.3245235847719431	1.0	0	0	2.564102564102564	2.8856335003438707	STAT1
activation of MAPK activity (GO:0000187)	2/117	0.3269820795650746	1.0	0	0	1.7094017094017095	1.910854550666474	DAXX;MAPK1
positive regulation of MAPK cascade (GO:0043410)	4/289	0.32781258983997774	1.0	0	0	1.384083044982699	1.5436860987301346	SOX2;NOTCH1;HMGB1;EZH2
negative regulation of TOR signaling (GO:0032007)	1/40	0.3312915354401823	1.0	0	0	2.5	2.7618912988356934	SIRT1
cognition (GO:0050890)	1/40	0.3312915354401823	1.0	0	0	2.5	2.7618912988356934	CHD7
positive regulation of mitotic nuclear division (GO:0045840)	1/40	0.3312915354401823	1.0	0	0	2.5	2.7618912988356934	H2AFY
positive regulation of Ras protein signal transduction (GO:0046579)	1/40	0.3312915354401823	1.0	0	0	2.5	2.7618912988356934	NOTCH1
positive regulation of mitotic cell cycle phase transition (GO:1901992)	1/40	0.3312915354401823	1.0	0	0	2.5	2.7618912988356934	RB1
negative regulation of cytokine secretion (GO:0050710)	1/40	0.3312915354401823	1.0	0	0	2.5	2.7618912988356934	NR1H4
negative regulation of ERK1 and ERK2 cascade (GO:0070373)	1/40	0.3312915354401823	1.0	0	0	2.5	2.7618912988356934	SMAD4
regulation of release of cytochrome c from mitochondria (GO:0090199)	1/40	0.3312915354401823	1.0	0	0	2.5	2.7618912988356934	TP53
regulation of cholesterol biosynthetic process (GO:0045540)	1/40	0.3312915354401823	1.0	0	0	2.5	2.7618912988356934	SP1
regulation of MAPK cascade (GO:0043408)	3/203	0.3315064052396142	1.0	0	0	1.477832512315271	1.6316869175661584	SOX2;MAPK1;HMGB1
positive regulation of B cell activation (GO:0050871)	2/119	0.3342934948533607	1.0	0	0	1.6806722689075628	1.8415730163936224	NFATC2;TP53BP1
negative regulation of cell projection organization (GO:0031345)	1/41	0.33799201003979795	1.0	0	0	2.4390243902439024	2.6456902993025153	HDAC2
regulation of substrate adhesion-dependent cell spreading (GO:1900024)	1/41	0.33799201003979795	1.0	0	0	2.4390243902439024	2.6456902993025153	NCOA3
negative regulation of STAT cascade (GO:1904893)	1/41	0.33799201003979795	1.0	0	0	2.4390243902439024	2.6456902993025153	BCL3
gluconeogenesis (GO:0006094)	1/41	0.33799201003979795	1.0	0	0	2.4390243902439024	2.6456902993025153	PPARGC1A
regulation of protein modification process (GO:0031399)	1/42	0.34462567794504406	1.0	0	0	2.380952380952381	2.5364201010565606	PML
determination of left/right symmetry (GO:0007368)	1/42	0.34462567794504406	1.0	0	0	2.380952380952381	2.5364201010565606	NOTCH1
negative regulation of protein secretion (GO:0050709)	1/42	0.34462567794504406	1.0	0	0	2.380952380952381	2.5364201010565606	NR1H3
cellular response to retinoic acid (GO:0071300)	1/42	0.34462567794504406	1.0	0	0	2.380952380952381	2.5364201010565606	RARA
neutrophil degranulation (GO:0043312)	6/479	0.3465793103477389	1.0	0	0	1.2526096033402923	1.3273197452831018	XRCC6;HSP90AA1;XRCC5;MAPK1;HMGB1;NFKB1
tumor necrosis factor-mediated signaling pathway (GO:0033209)	2/123	0.34884558259278853	1.0	0	0	1.6260162601626018	1.7123998560110079	STAT1;RELA
cardiac ventricle morphogenesis (GO:0003208)	1/43	0.3511932019412653	1.0	0	0	2.3255813953488373	2.43353203271578	NOTCH1
male gonad development (GO:0008584)	1/43	0.3511932019412653	1.0	0	0	2.3255813953488373	2.43353203271578	GATA1
negative regulation of protein metabolic process (GO:0051248)	1/43	0.3511932019412653	1.0	0	0	2.3255813953488373	2.43353203271578	NFKB1
eye development (GO:0001654)	1/43	0.3511932019412653	1.0	0	0	2.3255813953488373	2.43353203271578	SOX2
development of primary male sexual characteristics (GO:0046546)	1/43	0.3511932019412653	1.0	0	0	2.3255813953488373	2.43353203271578	GATA1
positive regulation of interleukin-6 production (GO:0032755)	1/43	0.3511932019412653	1.0	0	0	2.3255813953488373	2.43353203271578	HMGB1
digestive tract development (GO:0048565)	1/43	0.3511932019412653	1.0	0	0	2.3255813953488373	2.43353203271578	GATA1
regulation of multicellular organismal development (GO:2000026)	1/43	0.3511932019412653	1.0	0	0	2.3255813953488373	2.43353203271578	HMGB1
neutrophil activation involved in immune response (GO:0002283)	6/483	0.3536885175944971	1.0	0	0	1.2422360248447204	1.2911039092956442	XRCC6;HSP90AA1;XRCC5;MAPK1;HMGB1;NFKB1
cellular protein metabolic process (GO:0044267)	6/484	0.35546776816720504	1.0	0	0	1.2396694214876034	1.28221574385818	HIST1H4A;HIST1H3A;UBE2I;PRKDC;H3F3A;MEN1
regulation of focal adhesion assembly (GO:0051893)	1/44	0.3576952382847675	1.0	0	0	2.272727272727273	2.3365316928219224	SRC
adherens junction organization (GO:0034332)	1/44	0.3576952382847675	1.0	0	0	2.272727272727273	2.3365316928219224	CTNNB1
positive regulation of viral life cycle (GO:1903902)	1/44	0.3576952382847675	1.0	0	0	2.272727272727273	2.3365316928219224	DDB1
hexose biosynthetic process (GO:0019319)	1/44	0.3576952382847675	1.0	0	0	2.272727272727273	2.3365316928219224	PPARGC1A
positive regulation of macroautophagy (GO:0016239)	1/44	0.3576952382847675	1.0	0	0	2.272727272727273	2.3365316928219224	SIRT1
positive regulation of interleukin-8 production (GO:0032757)	1/44	0.3576952382847675	1.0	0	0	2.272727272727273	2.3365316928219224	DDIT3
regulation of T cell activation (GO:0050863)	1/44	0.3576952382847675	1.0	0	0	2.272727272727273	2.3365316928219224	KAT2A
positive regulation of intracellular transport (GO:0032388)	1/44	0.3576952382847675	1.0	0	0	2.272727272727273	2.3365316928219224	GSK3B
positive regulation of transport (GO:0051050)	1/44	0.3576952382847675	1.0	0	0	2.272727272727273	2.3365316928219224	KMT2A
positive regulation of viral process (GO:0048524)	1/44	0.3576952382847675	1.0	0	0	2.272727272727273	2.3365316928219224	DDB1
G2/M transition of mitotic cell cycle (GO:0000086)	2/126	0.3596901730363681	1.0	0	0	1.5873015873015872	1.62303531514528	CDKN1A;HSP90AA1
neutrophil mediated immunity (GO:0002446)	6/487	0.3608095713018944	1.0	0	0	1.2320328542094456	1.2559404063411879	XRCC6;HSP90AA1;XRCC5;MAPK1;HMGB1;NFKB1
positive regulation of protein kinase B signaling (GO:0051897)	2/127	0.3632905914777368	1.0	0	0	1.574803149606299	1.5945704527269837	SRC;ESR1
non-canonical Wnt signaling pathway (GO:0035567)	2/127	0.3632905914777368	1.0	0	0	1.574803149606299	1.5945704527269837	CTNNB1;NFATC1
cell cycle G2/M phase transition (GO:0044839)	2/127	0.3632905914777368	1.0	0	0	1.574803149606299	1.5945704527269837	CDKN1A;HSP90AA1
hexose metabolic process (GO:0019318)	1/45	0.36413243667788175	1.0	0	0	2.2222222222222223	2.2449725344241993	PPARD
peptidyl-tyrosine autophosphorylation (GO:0038083)	1/45	0.36413243667788175	1.0	0	0	2.2222222222222223	2.2449725344241993	SRC
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	2/128	0.36688342802432006	1.0	0	0	1.5625	1.5667361190551645	NFKB1;RELA
interleukin-12-mediated signaling pathway (GO:0035722)	1/46	0.3705054405101429	1.0	0	0	2.1739130434782608	2.1584503263389245	HSPA9
negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	1/46	0.3705054405101429	1.0	0	0	2.1739130434782608	2.1584503263389245	CTNNB1
cellular response to interleukin-12 (GO:0071349)	1/46	0.3705054405101429	1.0	0	0	2.1739130434782608	2.1584503263389245	HSPA9
regulation of cellular component movement (GO:0051270)	1/46	0.3705054405101429	1.0	0	0	2.1739130434782608	2.1584503263389245	ETS1
response to glucose (GO:0009749)	1/47	0.376814886705751	1.0	0	0	2.127659574468085	2.0765983591870643	HNF4A
regulation of organelle assembly (GO:1902115)	1/47	0.376814886705751	1.0	0	0	2.127659574468085	2.0765983591870643	SRC
postreplication repair (GO:0006301)	1/47	0.376814886705751	1.0	0	0	2.127659574468085	2.0765983591870643	BRCA1
negative regulation of JAK-STAT cascade (GO:0046426)	1/47	0.376814886705751	1.0	0	0	2.127659574468085	2.0765983591870643	BCL3
positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862)	1/47	0.376814886705751	1.0	0	0	2.127659574468085	2.0765983591870643	SMAD4
positive regulation of cell migration (GO:0030335)	3/221	0.38054444468378296	1.0	0	0	1.3574660633484164	1.3115189626691792	NOTCH1;SRC;HIF1A
glycoprotein metabolic process (GO:0009100)	1/48	0.3830614060395898	1.0	0	0	2.083333333333333	1.9990832782661128	HIF1A
pattern recognition receptor signaling pathway (GO:0002221)	1/48	0.3830614060395898	1.0	0	0	2.083333333333333	1.9990832782661128	HMGB1
cellular response to mechanical stimulus (GO:0071260)	1/48	0.3830614060395898	1.0	0	0	2.083333333333333	1.9990832782661128	NFKB1
positive regulation of cytosolic calcium ion concentration (GO:0007204)	2/133	0.38472676696819824	1.0	0	0	1.5037593984962405	1.436423898999103	HMGB1;ESR1
axonogenesis (GO:0007409)	3/223	0.38595582746577284	1.0	0	0	1.345291479820628	1.2807610125778175	CREB1;SRC;MAPK1
gonad development (GO:0008406)	1/49	0.3892456229672477	1.0	0	0	2.040816326530612	1.925601455340292	GATA1
regulation of bone mineralization (GO:0030500)	1/50	0.39536815575105444	1.0	0	0	2.0	1.8558758165687894	TFAP2A
positive regulation of JUN kinase activity (GO:0043507)	1/50	0.39536815575105444	1.0	0	0	2.0	1.8558758165687894	DAXX
blood circulation (GO:0008015)	1/50	0.39536815575105444	1.0	0	0	2.0	1.8558758165687894	STAT1
negative regulation of protein ubiquitination (GO:0031397)	1/50	0.39536815575105444	1.0	0	0	2.0	1.8558758165687894	PML
neurogenesis (GO:0022008)	1/50	0.39536815575105444	1.0	0	0	2.0	1.8558758165687894	BCL11B
fatty acid beta-oxidation (GO:0006635)	1/50	0.39536815575105444	1.0	0	0	2.0	1.8558758165687894	PPARD
peptidyl-tyrosine modification (GO:0018212)	1/51	0.4014296166851454	1.0	0	0	1.9607843137254901	1.7896530624922544	SRC
negative regulation of neuron projection development (GO:0010977)	1/51	0.4014296166851454	1.0	0	0	1.9607843137254901	1.7896530624922544	HDAC2
response to organonitrogen compound (GO:0010243)	1/51	0.4014296166851454	1.0	0	0	1.9607843137254901	1.7896530624922544	NR1H4
positive regulation of actin filament polymerization (GO:0030838)	1/51	0.4014296166851454	1.0	0	0	1.9607843137254901	1.7896530624922544	NCOA3
regulation of vesicle-mediated transport (GO:0060627)	2/138	0.4023513546797184	1.0	0	0	1.4492753623188406	1.319463123879731	SRC;MAPK1
positive regulation of proteolysis (GO:0045862)	1/52	0.40743061179994755	1.0	0	0	1.9230769230769231	1.7267012280609009	HDAC2
regulation of cell-matrix adhesion (GO:0001952)	1/52	0.40743061179994755	1.0	0	0	1.9230769230769231	1.7267012280609009	GSK3B
plasma membrane bounded cell projection morphogenesis (GO:0120039)	1/52	0.40743061179994755	1.0	0	0	1.9230769230769231	1.7267012280609009	NCOA3
triglyceride metabolic process (GO:0006641)	1/52	0.40743061179994755	1.0	0	0	1.9230769230769231	1.7267012280609009	SIRT1
regulation of small GTPase mediated signal transduction (GO:0051056)	2/140	0.40933505040173235	1.0	0	0	1.4285714285714286	1.2760303773706447	SRC;NCOA3
regulation of cellular component organization (GO:0051128)	2/140	0.40933505040173235	1.0	0	0	1.4285714285714286	1.2760303773706447	HSP90AA1;HCFC1
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	1/53	0.4133717413870322	1.0	0	0	1.8867924528301885	1.6668075295427358	SIRT1
cell morphogenesis involved in differentiation (GO:0000904)	1/54	0.41925359962796727	1.0	0	0	1.8518518518518516	1.6097764674832942	RB1
negative regulation of cellular component organization (GO:0051129)	1/54	0.41925359962796727	1.0	0	0	1.8518518518518516	1.6097764674832942	GSK3B
negative regulation of supramolecular fiber organization (GO:1902904)	1/54	0.41925359962796727	1.0	0	0	1.8518518518518516	1.6097764674832942	SMAD4
regulation of RNA splicing (GO:0043484)	1/55	0.42507677491741497	1.0	0	0	1.8181818181818181	1.555428144559808	MYOD1
negative regulation of cellular response to growth factor stimulus (GO:0090288)	1/55	0.42507677491741497	1.0	0	0	1.8181818181818181	1.555428144559808	NOTCH1
skeletal system development (GO:0001501)	2/146	0.43004319511194083	1.0	0	0	1.36986301369863	1.1559857830013276	ZBTB16;CHD7
DNA-dependent DNA replication (GO:0006261)	1/56	0.4308418497249187	1.0	0	0	1.7857142857142856	1.5035967753747068	HMGA1
cellular defense response (GO:0006968)	1/56	0.4308418497249187	1.0	0	0	1.7857142857142856	1.5035967753747068	RELA
ATP metabolic process (GO:0046034)	1/56	0.4308418497249187	1.0	0	0	1.7857142857142856	1.5035967753747068	PARP1
epidermal growth factor receptor signaling pathway (GO:0007173)	1/57	0.43654940104748474	1.0	0	0	1.7543859649122806	1.4541293591926518	SRC
cellular respiration (GO:0045333)	1/57	0.43654940104748474	1.0	0	0	1.7543859649122806	1.4541293591926518	PPARGC1A
response to light stimulus (GO:0009416)	1/58	0.4421999998339941	1.0	0	0	1.7241379310344827	1.40688450161069	MEN1
integrin-mediated signaling pathway (GO:0007229)	1/58	0.4421999998339941	1.0	0	0	1.7241379310344827	1.40688450161069	SRC
positive regulation of cell morphogenesis involved in differentiation (GO:0010770)	1/58	0.4421999998339941	1.0	0	0	1.7241379310344827	1.40688450161069	NCOA3
cell junction assembly (GO:0034329)	1/59	0.4477942115947188	1.0	0	0	1.694915254237288	1.3617313579986585	CTNNB1
regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)	1/59	0.4477942115947188	1.0	0	0	1.694915254237288	1.3617313579986585	SMAD4
regulation of ERK1 and ERK2 cascade (GO:0070372)	3/247	0.4498174108345097	1.0	0	0	1.214574898785425	0.9703403225819855	SMAD4;NOTCH1;HMGB1
cell chemotaxis (GO:0060326)	1/60	0.4533325962584122	1.0	0	0	1.6666666666666665	1.3185486913700535	NR4A1
muscle organ development (GO:0007517)	1/60	0.4533325962584122	1.0	0	0	1.6666666666666665	1.3185486913700535	MYOD1
spermatogenesis (GO:0007283)	2/153	0.45371117010204237	1.0	0	0	1.3071895424836601	1.0330646700621704	DNMT3L;RUVBL1
male gamete generation (GO:0048232)	2/154	0.4570468311439537	1.0	0	0	1.2987012987012987	1.0168434002432059	DNMT3L;RUVBL1
actin cytoskeleton reorganization (GO:0031532)	1/61	0.4588157080798082	1.0	0	0	1.639344262295082	1.277224027866703	NCOA3
positive regulation of T cell proliferation (GO:0042102)	1/61	0.4588157080798082	1.0	0	0	1.639344262295082	1.277224027866703	HMGB1
positive regulation of leukocyte chemotaxis (GO:0002690)	1/61	0.4588157080798082	1.0	0	0	1.639344262295082	1.277224027866703	HMGB1
regulation of tumor necrosis factor production (GO:0032680)	1/61	0.4588157080798082	1.0	0	0	1.639344262295082	1.277224027866703	RARA
